"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Santa Clara,18,16703,5567.7,Live Births,2020-2022,57,19.0,Infant Deaths,2020-2022,1000,3.4,Birth Cohort Infant Death Rate,,,2.6,4.4,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Sonoma,19,5279,1759.7,Live Births,2020-2022,18,6.0,Infant Deaths,2020-2022,1000,3.4,Birth Cohort Infant Death Rate,,,2.0,5.4,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Orange,20,37455,12485.0,Live Births,2020-2022,131,43.7,Infant Deaths,2020-2022,1000,3.5,Birth Cohort Infant Death Rate,,,2.9,4.1,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Los Angeles,21,154006,51335.3,Live Births,2020-2022,560,186.7,Infant Deaths,2020-2022,1000,3.6,Birth Cohort Infant Death Rate,,,3.3,3.9,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Merced,22,7980,2660.0,Live Births,2020-2022,30,10.0,Infant Deaths,2020-2022,1000,3.8,Birth Cohort Infant Death Rate,,,2.5,5.4,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,CALIFORNIA,,572044,190681.3,Live Births,2020-2022,2156,718.7,Infant Deaths,2020-2022,1000,3.8,Birth Cohort Infant Death Rate,,,3.6,3.9,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Riverside,23,46052,15350.7,Live Births,2020-2022,179,59.7,Infant Deaths,2020-2022,1000,3.9,Birth Cohort Infant Death Rate,,,3.3,4.5,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Ventura,24,14271,4757.0,Live Births,2020-2022,55,18.3,Infant Deaths,2020-2022,1000,3.9,Birth Cohort Infant Death Rate,,,2.9,5.0,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Joaquin,25,13981,4660.3,Live Births,2020-2022,55,18.3,Infant Deaths,2020-2022,1000,3.9,Birth Cohort Infant Death Rate,,,3.0,5.1,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Solano,26,5326,1775.3,Live Births,2020-2022,21,7.0,Infant Deaths,2020-2022,1000,3.9,Birth Cohort Infant Death Rate,,,2.4,6.0,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Francisco,27,4133,1377.7,Live Births,2020-2022,16,5.3,Infant Deaths,2020-2022,1000,3.9,Birth Cohort Infant Death Rate,,,2.2,6.3,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Stanislaus,28,11995,3998.3,Live Births,2020-2022,48,16.0,Infant Deaths,2020-2022,1000,4.0,Birth Cohort Infant Death Rate,,,3.0,5.3,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Bernardino,29,45244,15081.3,Live Births,2020-2022,192,64.0,Infant Deaths,2020-2022,1000,4.2,Birth Cohort Infant Death Rate,,,3.6,4.8,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Santa Barbara,30,10957,3652.3,Live Births,2020-2022,48,16.0,Infant Deaths,2020-2022,1000,4.4,Birth Cohort Infant Death Rate,,,3.2,5.8,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Fresno,31,23854,7951.3,Live Births,2020-2022,111,37.0,Infant Deaths,2020-2022,1000,4.7,Birth Cohort Infant Death Rate,,,3.8,5.5,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Madera,32,4369,1456.3,Live Births,2020-2022,21,7.0,Infant Deaths,2020-2022,1000,4.8,Birth Cohort Infant Death Rate,,,3.0,7.3,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Sacramento,33,14780,4926.7,Live Births,2020-2022,73,24.3,Infant Deaths,2020-2022,1000,4.9,Birth Cohort Infant Death Rate,,,3.9,6.2,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Kings,34,4041,1347.0,Live Births,2020-2022,20,6.7,Infant Deaths,2020-2022,1000,4.9,Birth Cohort Infant Death Rate,,,3.0,7.6,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Butte,,1280,426.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Colusa,,552,184.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Glenn,,535,178.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Marin,,1871,623.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Mendocino,,1046,348.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Napa,,1733,577.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Nevada,,343,114.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Placer,,2094,698.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Benito,,1270,423.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Luis Obispo,,2525,841.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Santa Cruz,,3294,1098.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Sutter,,1352,450.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Tehama,,889,296.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Yolo,,2295,765.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Yuba,,1120,373.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Tulare,35,12982,4327.3,Live Births,2020-2022,68,22.7,Infant Deaths,2020-2022,1000,5.2,Birth Cohort Infant Death Rate,,,4.1,6.6,2030,MICH-02,5.0,N,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Monterey,36,12550,4183.3,Live Births,2020-2022,65,21.7,Infant Deaths,2020-2022,1000,5.2,Birth Cohort Infant Death Rate,,,4.0,6.6,2030,MICH-02,5.0,N,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Kern,37,18012,6004.0,Live Births,2020-2022,98,32.7,Infant Deaths,2020-2022,1000,5.4,Birth Cohort Infant Death Rate,,,4.4,6.6,2030,MICH-02,5.0,N,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Del Norte,,151,50.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,El Dorado,,803,267.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Inyo,,125,41.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Lake,,734,244.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Siskiyou,,169,56.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Tuolumne,,178,59.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Amador,1,657,219.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Lassen,2,440,146.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Inyo,3,182,60.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Mono,4,159,53.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Sierra,5,43,14.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Alpine,6,15,5.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24E,White Infant Mortality,Race-Ethnicity,White,San Diego,7,35445,11815.0,Live Births,2020-2022,43,14.3,Infant Deaths,2020-2022,1000,1.2,Birth Cohort Infant Death Rate,,,0.9,1.6,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Ventura,8,8434,2811.3,Live Births,2020-2022,15,5.0,Infant Deaths,2020-2022,1000,1.8,Birth Cohort Infant Death Rate,,,1.0,2.9,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Sonoma,9,5875,1958.3,Live Births,2020-2022,12,4.0,Infant Deaths,2020-2022,1000,2.0,Birth Cohort Infant Death Rate,,,1.1,3.6,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Contra Costa,10,11376,3792.0,Live Births,2020-2022,24,8.0,Infant Deaths,2020-2022,1000,2.1,Birth Cohort Infant Death Rate,,,1.4,3.1,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Placer,11,6766,2255.3,Live Births,2020-2022,15,5.0,Infant Deaths,2020-2022,1000,2.2,Birth Cohort Infant Death Rate,,,1.2,3.7,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Los Angeles,12,56415,18805.0,Live Births,2020-2022,129,43.0,Infant Deaths,2020-2022,1000,2.3,Birth Cohort Infant Death Rate,,,1.9,2.7,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Santa Clara,13,10970,3656.7,Live Births,2020-2022,25,8.3,Infant Deaths,2020-2022,1000,2.3,Birth Cohort Infant Death Rate,,,1.5,3.4,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Orange,14,27224,9074.7,Live Births,2020-2022,68,22.7,Infant Deaths,2020-2022,1000,2.5,Birth Cohort Infant Death Rate,,,1.9,3.2,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Alameda,15,11442,3814.0,Live Births,2020-2022,31,10.3,Infant Deaths,2020-2022,1000,2.7,Birth Cohort Infant Death Rate,,,1.8,3.8,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,CALIFORNIA,,327130,109043.3,Live Births,2020-2022,890,296.7,Infant Deaths,2020-2022,1000,2.7,Birth Cohort Infant Death Rate,,,2.5,2.9,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Solano,16,3891,1297.0,Live Births,2020-2022,12,4.0,Infant Deaths,2020-2022,1000,3.1,Birth Cohort Infant Death Rate,,,1.6,5.4,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Riverside,17,16032,5344.0,Live Births,2020-2022,52,17.3,Infant Deaths,2020-2022,1000,3.2,Birth Cohort Infant Death Rate,,,2.4,4.3,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,San Joaquin,18,5328,1776.0,Live Births,2020-2022,17,5.7,Infant Deaths,2020-2022,1000,3.2,Birth Cohort Infant Death Rate,,,1.9,5.1,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24E,White Infant Mortality,Race-Ethnicity,White,San Bernardino,19,13735,4578.3,Live Births,2020-2022,50,16.7,Infant Deaths,2020-2022,1000,3.6,Birth Cohort Infant Death Rate,,,2.7,4.8,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Butte,20,3512,1170.7,Live Births,2020-2022,13,4.3,Infant Deaths,2020-2022,1000,3.7,Birth Cohort Infant Death Rate,,,2.0,6.3,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Sacramento,21,19103,6367.7,Live Births,2020-2022,72,24.0,Infant Deaths,2020-2022,1000,3.8,Birth Cohort Infant Death Rate,,,2.9,4.7,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Fresno,22,6877,2292.3,Live Births,2020-2022,29,9.7,Infant Deaths,2020-2022,1000,4.2,Birth Cohort Infant Death Rate,,,2.8,6.1,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Tulare,23,5496,1832.0,Live Births,2020-2022,23,7.7,Infant Deaths,2020-2022,1000,4.2,Birth Cohort Infant Death Rate,,,2.7,6.3,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Kern,24,12437,4145.7,Live Births,2020-2022,56,18.7,Infant Deaths,2020-2022,1000,4.5,Birth Cohort Infant Death Rate,,,3.4,5.8,2030,MICH-02,5.0,Y,,,,
2025,24E,White Infant Mortality,Race-Ethnicity,White,Calaveras,,793,264.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,El Dorado,,3089,1029.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Humboldt,,2048,682.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Imperial,,349,116.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Kings,,1543,514.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Lake,,994,331.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Marin,,3171,1057.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Merced,,1932,644.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Monterey,,2571,857.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Napa,,1285,428.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,Nevada,,1658,552.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,San Benito,,499,166.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,San Francisco,,7860,2620.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24E,White Infant Mortality,Race-Ethnicity,White,San Luis Obispo,,3622,1207.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
